,id,tweet,subtask_a,subtask_b,subtask_c
5148,86871,@ USER @ USER Sorry to say but you are ignorant and should not tweet something without some research . Some of the one that were arrested were senior . They are all people that care enough about what is happening to go out to have their voice heard .,OFF,TIN,IND
5149,51015,Bias Blockers : The New Glasses Made for # MAGA Racists and Homophobes — WATCH URL URL,OFF,TIN,GRP
5150,34570,@ USER @ USER This coming from the Soros militia . Aren ’ t you the intellectual mind behind ANTIFA ?,NOT,,
5151,49225,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Of course . Thanks for making my point . ANTIFA ha no clue what fascism is .,NOT,,
5152,30219,@ USER Gutierrez : People Died in Puerto Rico Because Gutierrez is a racist Hispanic .,OFF,TIN,IND
5153,38450,@ USER NANSBABH BITCH STFU,OFF,TIN,IND
5154,64333,@ USER @ USER He is .,NOT,,
5155,75964,@ USER th amendment ? Comey and Mulller with a half roll of duct tape should be sufficient ... .. just get the sorry sonofabitch away .,OFF,TIN,IND
5156,77236,@ USER @ USER @ USER I love Donald Trump our president of the USA..MAGA..,NOT,,
5157,13049,@ USER @ USER Sleazy and greasy ! ! !,OFF,TIN,IND
5158,36907,@ USER @ USER @ USER Please take John Harwood 's pen away . He is incapable of unbiased reporting .,OFF,TIN,IND
5159,94898,@ USER That shimmmy— ok ok ok. You are that bitch . Lmao jk,OFF,TIN,IND
5160,55977,@ USER so many thing i ’ ve created but this right here might be my favorite 😭😭💔💔,NOT,,
5161,53127,@ USER wow you are so beautiful ayumi,NOT,,
5162,10304,@ USER Whatever dude if you want to use Antifa tactic you should meet the baton of the riot police,NOT,,
5163,38990,@ USER Did the view just exposed crooked Hillary through Omarosa ? 😂😂🤣🤣,NOT,,
5164,18045,@ USER @ USER @ USER Only when u vote out the liberal & amp ; ndp !,NOT,,
5165,81140,@ USER An obvious last minute liberal ploy to delay confirmation . More dirty trick since the liberal lost the previous election .,NOT,,
5166,50874,@ USER Crazy freaking liberal,OFF,TIN,GRP
5167,74642,@ USER @ USER One of my punk rock friend in NYC is always getting weird hate mail . He posted about it and in the comment someone used a J-hope gif . Of course I had to explain who he is . I love how people use their gifs and have no clue😂😂,NOT,,
5168,48909,@ USER @ USER You just described all the liberal ! That 's not what I said ! President Trump unlike Obama Loves this Country his action prove it he 's for the growth of America not the destruction !,NOT,,
5169,45774,@ USER @ USER Bohot bohot badhai Bhuvan bhai for surpassing # millionsubscribers milestone You are one man army First youtuber from india jisne apne dum par million subscriber pas kiye And hope this good news may help your father for his speedy recovery URL,NOT,,
5170,19230,@ USER The global elitist never thought you would win . Just like our Trump . America know your truth and know how you are trying to help your citizen . Stay strong . America know and support you . The NWO will NEVER win !,NOT,,
5171,19257,@ USER YOU ARE THE REAL DISNEY PRINCESS,NOT,,
5172,12490,@ USER @ USER @ USER ARE YOU FUCKING SERIOUS ? I AM ITALIAN ! TALK TO MY FATHER WHO WAS BORN IN SICILY OF YOUR RIDICULOUS NOTIONS . YOU 'RE AN IDIOT ! Why do you think the left a Antifa ? STANDS FOR ANTI-FASCISM ! DICTATORS ARE RIGHT WING !,OFF,TIN,IND
5173,85051,@ USER @ USER @ USER The most ironic thing is . The dems hasten their own demise while empowering their executioner . Do they think once this monster is unleashed that it will not turn on them first ? # MAGA # WWG WGA Written by Antifa terrorist 👇👇👇👇👇👇👇👇👇👇👇👇 URL,OFF,TIN,IND
5174,12670,@ USER @ USER You are a liar Ed . You have always been a liar . The people in Puerto Rico life in squalor . Govt official hid supply sent . Miss reported death toll due to hurricane . Stop lying !,OFF,TIN,IND
5175,44915,@ USER @ USER Both of them ... ..,NOT,,
5176,46362,@ USER On reflection if you meant . am you are indeed fucked,OFF,TIN,IND
5177,87668,@ USER @ USER Now the woman ha not responded to MANY attempt to be contacted about whether or not she is going to show up Monday to testify . I thought she wanted to “ be heard ” all of a sudden !,NOT,,
5178,31456,@ USER Yep ! She texted me to call her and when i did she told me i wa fired like wtf,NOT,,
5179,64664,hour at midnight and she said she is not a call girl ? -Awkward !,OFF,UNT,
5180,48196,@ USER @ USER I so hope you are a real person because this is a perfect tweet .,NOT,,
5181,42543,@ USER Austin Rogers ? YAY ! ! ! ! He is a favorite . So glad we will be seeing him again .,NOT,,
5182,88589,@ USER Correction : Antifa - PEACEFUL Protesters,NOT,,
5183,66026,@ USER what about this woman .funny I dont see liberal fighting for her ... URL,NOT,,
5184,32493,. @ USER - Thank you to everyone who ha supported me through this difficult time . I can ’ t express eloquently enough what your kindness ha meant to my family and me . Here are my thought on threat against conservative and what is at stake . '' URL,NOT,,
5185,11293,@ USER At what point doe the Lib playbook turn to dust after repeating the same BS over and over ?,NOT,,
5186,16525,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Exactly that ’ s what liberal don ’ t understand we WILL DIE FOR OUR LOVED ONES,NOT,,
5187,21487,@ USER Get that shit off my phone Bono - I ’ ll never forgive you,OFF,TIN,IND
5188,41357,@ USER @ USER @ USER I did n't know if it wa a guy or girl at first . But she is definitely the most un-charismatic person I 've ever seen hosting any type of show .,NOT,,
5189,48494,@ USER What ’ s the first thing you are going to do ?,NOT,,
5190,74575,@ USER @ USER Endless Dreg here ... 😀😀😀😀 @ USER 🇺🇸🇺🇸🇺🇸 # MAGA & gt ; & gt ; & gt ; & gt ; & gt ; @ USER & lt ; & lt ; & lt ; & lt ; & lt ; & lt ; Pervert supreme of society,OFF,TIN,GRP
5191,33006,@ USER @ USER He is probably dying due to dog fumes😂,NOT,,
5192,12151,# TalkLikeAPirateDay UK SCURVY PIRATE @ USER PLUNDERED # swomen 's state pension CHEST & amp ; refuse to PARLAY MAROONED u with NO GOLD DOUBLOONS only wormy biscuit # sbornwomen will sail alongside blast a broadside & amp ; make them walk plank ⚖️ # backto # onevoice URL,NOT,,
5193,94088,"@ USER @ USER @ USER @ USER i feel like generally the principle i would use is punching up '' if you 're taking people down then good . if you 're like ... just giving them a bigger audience then welp , you done f'ed up i would compare it to antifa stuff ( i mean , that is in fact what it is ) ''",NOT,,
5194,25913,@ USER Did this happen when she played her sister ? “ Mom ! ! ! ! Serena beat me over my head with the tennis racket again. ” “ Now . Now . Mommy will bake you some cooky and tell you how your sister is marginalizing your existence . ”,OFF,TIN,IND
5195,50275,@ USER Look at how shamelessly liberal lie to destroy a man 's life ...,OFF,TIN,GRP
5196,18410,@ USER @ USER The same thing happened when Australia introduced gun control . Just rename the unemployment line to gun death and remove the stock market line and you 've got a graph that represents it . Also change the before and after .,NOT,,
5197,65605,@ USER So these Parkland student are a joke they were hijacked from Sanity by these gun control freakazoids at the get-go and their parent let them,NOT,,
5198,78784,@ USER left ! ! ! URL,NOT,,
5199,38349,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Thanks in advance for the follow back,NOT,,
5200,28515,@ USER @ USER Why wa n't we given the chance to change our mind for year also if we have another vote and you win can we change our mind again or will all changing of mind be banned when you get your way,NOT,,
5201,86872,@ USER @ USER someone should lock her up she is nothing but a bitter and twisted old cow,NOT,,
5202,62085,@ USER Does he know who you are ? Lol,NOT,,
5203,17234,@ USER I totally disagree with this . I can never tell which way he is leaning on an issue . He give the news and asks the question . Nothing against Chris Wallace or Shep .,NOT,,
5204,62109,@ USER @ USER then why is America succeeding under President Trump .,NOT,,
5205,96658,Analysis | Devin Nunes explains ‘ antifa ’ and ‘ all of these riot ’ : ‘ We ’ re winning ’ - The Washington Post ⁦ @ USER # traitor # VoteHimOut URL,NOT,,
5206,41368,@ USER Shocking . Consider most of the country want smart gun control . Not the Wild Wild West like you espouse .,OFF,TIN,OTH
5207,98141,"# Yemen 's Mukalla , once overrun by al-Qaeda , try gun control . “ In other place , manhood is proven by carrying weapon . @ USER URL",NOT,,
5208,58403,@ USER Good,NOT,,
5209,97189,. She 's a fucking icon . a legend . a genius . THAT BITCH . SHE IS QUEEN . 👑👑👑👑 @ USER # NickiDaGOAT URL,OFF,TIN,IND
5210,67963,@ USER @ USER @ USER He is awful . And so smug .,OFF,TIN,IND
5211,18923,"# IBelieveChristine and stand behind her bravery , which make her a target of cruel and hideous conservative '' who will do anything to get # Kavanaugh on the SC . # womenarewatching this ai n't , fella ! # VoteThemOut URL",NOT,,
5212,76805,@ USER @ USER Yeah like conservative are synonymous with truth telling . Pleeease .,NOT,,
5213,37408,"@ USER @ USER @ USER Name them . Who are these conservative '' who are driving this dump truck of yours , and when they were passionate about deficit . Name them . Who are they ? ''",NOT,,
5214,11496,@ USER @ USER @ USER @ USER @ USER gun control ha nothing to do with taking away right '' As long a you agree to the stipulation you put in place . '',NOT,,
5215,71133,@ USER You are welcome . 👍,NOT,,
5216,29684,@ USER Actually it seems more specific than that . It appears the CBC is saying opposing gun control is the same a covering up child molestation in the catholic church . WTF ? ?,OFF,TIN,OTH
5217,22610,@ USER Do you think he should be impeached ? # maga URL,NOT,,
5218,35616,@ USER HAVE YOU NOTICED HOW RACIST THE MEDIA IS THEY ONLY SHOW THE BLACK PLAYERS KNEELING AND NO ONE EVERY COMPLAINS ABOUT THAT ?,NOT,,
5219,18445,@ USER Consider this source ... @ USER is a supreme as kissing douche bag .,OFF,TIN,IND
5220,15001,@ USER Everyone in Washington including John Heinz is being uncovered a the corrupt elite they are ... Like cockroach running from the light .,OFF,TIN,OTH
5221,64434,"@ USER @ USER @ USER @ USER @ USER And is completely unconstitutional . If the state deems you are not a criminal and therefor have not relinquished your right to bear arm , they have no right to regulate who is competent '' or `` skilled '' enough to own one . Once again , it is NOT the same a driving a car . ''",NOT,,
5222,44205,@ USER He pass the ball to Keita instead should have actually shot and we would not be having any discussion . If anything he is quite selfless,NOT,,
5223,59710,@ USER What if she wa cry because of the way Williams wa treated ? / because woman are treated diff on the court and she is sick of that detracting from her and other woman ’ s achievement on the court ?,NOT,,
5224,78835,@ USER @ USER He is on the practice squad and they did sign Soldier to play LT. Granted I would of preferred they did more on the OL but they made change .,NOT,,
5225,81009,PANIC in DC - Sessions sent letter to Supreme Court re : direction for him to UNrecuse himself ... # wwg wga # qanon @ USER # MAGA # walkaway @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER URL,NOT,,
5226,61243,factory worker massacred in Salt Lake City with Intratec MAC- . The NRA blame gun control law .,NOT,,
5227,77890,@ USER His ego get in the way . He is not a great coach . Good but not great . There are several coach that could win with the talent at Auburn .,NOT,,
5228,12810,@ USER Wait for it . The DIMS are going to preach gun control ... .,NOT,,
5229,87655,UPDATE Chuck Schumer ’ s Steamy Affair With A High School Cheerleader Conf ... URL via @ USER Well someone said it so it must be true ! ChickSchumer should Resign # Kavenaugh # ThursdayThoughts # FridayFeeling # DemDirtyTrick # MAGA # Resist FBI should Investigate,OFF,TIN,IND
5230,64648,Never give in/ never give up the fight # MAGA URL,NOT,,
5231,85083,@ USER You % believe AB would be the player he is today without Big Ben ?,NOT,,
5232,22968,@ USER @ USER Liberals are in full meltdown today ... fun to watch ...,NOT,,
5233,80694,@ USER @ USER Dr Merck just following order . Abysmal little pharma troll he is .,OFF,TIN,IND
5234,69136,@ USER @ USER @ USER He is such an arrogant creep ... belief he is God ’ s gift to Politics,OFF,TIN,IND
5235,77585,@ USER @ USER Democrats gun control and mass shooting data determined to be FRAUDULENT . Democrats are liar once again . URL,OFF,TIN,OTH
