id,tweet,subtask_a,subtask_b,subtask_c
57027,@ user @ user w empathy regret . may bad/ineffective president way presidential trump could ever hope,1,1,0
15058,@ user energy independence ... 's ! thank @ user ! ! !,0,,
43068,"@ user st pic : oh god batman v superman trailer awesome '' nd pic : `` oh god bvs awesome rd pic : `` oh , dont like bvs call shit movie ? ? well bitch '' th pic : `` oh , zack fired , henry left ben leaving '' ''",1,1,0
42064,@ user believe one step worse according experts- sociopath malignant narcissist,1,0,
49204,@ user aaron rodgers never win ring rest sad as career ! hope regular season heroic cause thats good ! nice day !,1,1,0
42797,"@ user would better call themfaux liberals/fox liberal '' b/c word `` liberal '' bad ( moral philosophy ) & amp ; n't want word tainted people n't know actual definition . look word `` feminism '' , society changed meaning something negative . ''",0,,
27877,@ user becoming unhinged game ... .,0,,
90104,@ user @ user @ user pearl bhaiya amazing,0,,
10528,@ user @ user people change time . president change stance gun control first campaign ? perhaps kaepernick embraced issue read history subject -- history n't seem acknowledge .,0,,
92835,@ user @ user @ user good you.. bit miss guided follow guy seems like idiot & amp ; crock think perfect even though multiple investigation disagree . 'm still looking better role model america cya,1,1,0
55037,@ user lol ! correct ; ),0,,
94038,. @ user offer different view liberal outnumber conservative university : url url,0,,
35878,@ user fuck ! ! ’ start working man steel sequel soon whole dceu irreversibly go shit,1,1,0
70467,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user hmm ? ’ biblical . may want ask god right . ’ pretty sure ’ supposed get church “ people ” ’ care around . ’ persecution . ,0,,
53003,@ user oh gon na get antifa idiot shot fast ...  n't even realize gun owner usually really aware 's going around .,1,1,1
93937,@ user favorite play genocide path mass murderer real life '' . '',1,1,0
32846,@ user @ user . think know @ user going lose anyway nothing lose battle . like suicide bomber think tactically unfortunately lie stay news .,1,1,2
40951,@ user @ user @ user @ user @ user agree . antifa nutjobs arrested start trouble,1,1,1
86258,case anyone missed ! ! !  # maga # trump url,0,,
82256,@ user @ user prepared ? say n't remember '' time liberal believe b . '',1,1,1
45715,@ user @ user @ user planned parenthood provides million contraception - thereby eliminating unplanned pregnancy ; unplanned pregnancy ’ potentially result abortion . conservative posse critical thinking skill whatsoever !,0,,
12795,@ user gun control ! enough enough !,1,0,
37008,@ user @ user @ user got ta prove world bale !,0,,
52613,@ user @ user conservative '' try preserve institution young people constantly trying destroy aging left brainwash taking action . young people conception sense maintaining effective system . connected destructive impuse . '',0,,
96446,@ user @ user go head switch nike gun control url,0,,
62079,@ user @ user lost soul ! father f**ked real good !,1,1,0
29704,@ user @ user @ user sorry hear chris . big part wp family . admire fight strength battle disease . word express sorry dealing al . truly hope cure found one day .,0,,
55641,@ user liberal dictionary : -illegal immigrant : dreamer -trump supporter : deplorables -ms- killer : human being -human being womb : human being -antifa : protestors -law abiding nra membbbqers : terrorist -bill clinton : feminist -brett kavanaugh : predator,0,,
58269,@ user @ user good example - democrat gun control url,0,,
84693,@ user nut ! ! ! !,1,1,0
63759,@ user @ user ’ talking sense @ user @ user @ user ’ follow industry expert @ user # listentoindustry,0,,
26590,@ user every comedian suddenly die ?,0,,
99477,@ user @ user hopefully wo n't learn lesson ... better gun control ... something happened could end jail ... n't seem fun ... hope turn life around better ..will go foster care ?,0,,
56766,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user followed truly breathtaking amazing woman follow,0,,
42055,@ user see support gun control ,1,1,0
45622,@ user @ user prosecuted fullest extent law . tragic waste beautiful person ! incompetency hasty judgement ruined family friend life . know devastated little comfort loved ones.,1,1,0
64745,@ user swear nigga make wan na turn phone,1,1,1
26181,@ user 're part problem ! regressive liberal . # draintheswamp url,0,,
36762,@ user @ user !,0,,
84385,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user job description : charge big door . 's likely point entry antifa hacker doxx equipment ( quite cumbersome ) .,0,,
18105,@ user nothing opportunity liberal crate false headline cherry picking statement distorting meaning . stall tactic deflection reality .,0,,
30765,@ user @ user @ user tuna beef brisket ? thought liberal vegan .,0,,
42735,"# stopkavanaugh : believe woman , except support kavanaugh '' url # tcot # maga # rednationrising ''",0,,
78670,"@ user conservative , gun '' person , believe need become one . nov. election n't go well dishonest dems , think violence get worse . conservative need able defend loved one . ''",1,1,1
84691,@ user yes,0,,
98344,@ user @ user encore say every western country ’ eliminated mass shooting effective gun control lying ... would fitting,1,1,1
39642,@ user @ user @ user @ user @ user libs v conservative simple,0,,
53564,@ user anarchist nefarious treason invading free america = antifa .,1,1,1
13230,even obama trade rep acknowledges : trump cleaning old global trade mess url # maga # makeamericagreatagain # makeamericaamericaagain # makeamericastrongagain # makeamericasafeagain # makeamericasaneagain,1,0,
10734,. @ user : myth democratic socialism debunked url # maga # kag,1,1,0
57671,@ user state level crime alleged offender juvenile . silly liberal crime committed kavanaugh probably one liar ford # democratsdividinganddestroyingamerica # democratshateamerica,1,1,1
44764,@ user thank explaining succinctly second referendum would used @ user rewrite question manipulate answer order clingvto power # peoplesvote url,0,,
63834,@ user th demension .,0,,
85121,@ user @ user @ user n't aware big money sensible gun control 🤔,0,,
67478,. @ user @ user cfb # tbt pm scheduled tonight ! check ! url,0,,
75100,@ user gop blood hand . gun control ! ! !,1,1,0
34193,@ user @ user @ user thing . fascist left ? antifa anarchist . socialist democrat . folk right embrace authoritarianism fascism . look trump . attack institution rule law fluff putin .,1,1,0
14922,@ user @ user @ user . ’ definition mass shooting ? . headline ? nationally locally ? . one gun death —every . single . one . —makes headline ? . australia : tell mass carnage happened gun control imposed . link reputable source please .,0,,
83216,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user keep banging nationalist nonsense . democrat win midterm raise tax 'll able get page everyone else . universal health care gun control save countless life . trumpsters like learn eventually .,1,1,1
94359,@ user @ user n't liberal understand allegation drunk teenager n't sex federal crime ? golly moses- wrong people ?,0,,
30516,@ user @ user bull !,0,,
31832,( guess need double donation protect constitution bill right ! ) fast company : ‘ gun control group ’ donation hurt everyone agrees ’ - truth gun url,0,,
63384,@ user dick durbin figure lie often enough people start believe . right leftist dictatorship playbook . @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user,1,1,0
22088,# roeselare # conservative wrong . wrong left . url,0,,
40932,@ user another liar broke oath,0,,
88928,@ user sexy,1,1,0
21615,@ user @ user think racist touch reality treat presidency like reality show ’ starring empathy suffering narcissism ability tell truth may mentally incapable president country url,1,1,0
33684,@ user fired arrested . clearly using drug job .,1,1,0
22963,@ user @ user @ user well osuna 's as . really sure went . claiming punch woman ? sir asshole completely wrong . tweet nothing osuna clear fact giles punch suck .,1,1,0
40326,@ user @ user @ user @ user @ user @ user @ user @ user antifa telling people go back sleep . horrifying,0,,
54590,@ user @ user would interesting study people gullible victorian time ... rising antifa ...,0,,
16379,@ user @ user @ user @ user @ user liberal take athlete berating official turn sexism sjw issue . liberal ruin everything putting politics everything .,0,,
46169,@ user 've already listened like time 's fucking well made,0,,
98709,@ user @ user @ user @ user kick absolute shite car .,1,1,2
85350,@ user @ user correct one lrt line n't overall plan . transit plan need start usually back bone line expand upon tie part . start heavily used corridor funded ont government ?,0,,
34349,@ user good example ca n't ban ar- . someone could 've used gun control '' pussy . '',1,0,
54287,@ user @ user @ user ’ opening night ! ,0,,
16279,@ user & gt ; new people 's army philippine helped antifa usa vice versa suggest send philippine government contingent . need know !,0,,
86153,@ user wo n't . 's grotesquely fat look like never take bath . could go time .,1,1,0
34896,@ user @ user thanks open border gun control texas,0,,
11903,@ user lol . year old home today ad well tear receiving star week award miss .,0,,
49059,@ user tbh could stop spreading rumor false news ? hurt enough dont need shit,1,1,2
32450,@ user shit hurts,1,0,
63195,@ user @ user obama done nothing fix problem office ? going telling story . trump able restore hope gun control,1,1,0
28502,@ user @ user @ user @ user @ user @ user @ user preach ! god 's people deserve better ! url,0,,
